"","ParcelNo","SaleDate","SalePrice","TaxStatus","IsImproved","PermitIssued","BlightStatus","BlightNeighborCount","CrimeCount","BlightCount","Call311Count"
"4960","16021497.","11/04/2011",84433,"CITY LAND BANK","1",2015-05-30,"Blighted",0.0531914893617021,0.45225027442371,0.329648894668401,0.19773095623987
"4961","16036254.","02/21/2007",8000,"CITY LAND BANK","1",2012-12-06,"Blighted",0.426499032882012,0.585071350164654,0.61443433029909,0.39708265802269
"4962","22105375.","02/26/2010",2500,"CITY LAND BANK","1",2015-09-25,"Blighted",0.388781431334623,0.266008049762166,0.275682704811443,0.259319286871961
"4963","22110713.","05/01/1974",17500,"CITY LAND BANK","1",2015-09-25,"Blighted",0.293036750483559,0.239114526161727,0.174902470741222,0.19773095623987
"4964","12004709.","01/01/1992",6900,"TAXABLE","0",2014-07-14,"Blighted",0.297872340425532,0.588730332967435,0.594928478543563,0.395461912479741
"4965","13019686.","08/06/2008",25200,"CITY LAND BANK","1",2015-08-21,"Blighted",0.228239845261122,0.37413099158434,0.208062418725618,0.19935170178282
"4966","21076778-9","10/12/2007",96000,"CITY LAND BANK","0",2012-10-10,"Blighted",0.735009671179884,0.210208562019759,0.418725617685306,0.26742301458671
"4967","20000829.","07/05/2011",20000,"TAXABLE","1",2015-11-12,"Blighted",0.362669245647969,0.258141236736187,0.14369310793238,0.105348460291734
"4968","21021512.","08/01/1995",282750,"CITY LAND BANK","0",2013-01-08,"Blighted",0.849129593810445,0.244603000365898,0.381664499349805,0.236628849270664
"4969","22106673-4","05/12/2009",2250,"CITY LAND BANK","1",2015-09-22,"Blighted",0.340425531914894,0.260702524698134,0.255526657997399,0.230145867098865
"4970","22058132.","04/01/1994",9500,"CITY LAND BANK","0",2013-01-15,"Blighted",0.320116054158607,0.434687156970362,0.255526657997399,0.217179902755267
"4971","10001933.","05/23/2008",4500,"TAXABLE","0",2011-01-28,"Blighted",0.190522243713733,0.564763995609221,0.416124837451235,0.40194489465154
"4972","21014893.","11/01/1990",6607,"COUNTY OWNED","1",2010-11-09,"Blighted",0.971953578336557,0.289059641419685,0.449934980494148,0.301458670988655
"4973","16039892.","10/01/1986",2256,"CITY LAND BANK","1",2015-10-26,"Blighted",0.390715667311412,0.579582875960483,0.640442132639792,0.426256077795786
"4974","22090818.","12/29/2005",12000,"CITY LAND BANK","1",2015-05-28,"Blighted",0.470986460348162,0.32436882546652,0.393368010403121,0.337115072933549
"4975","15008287.","03/01/1979",15600,"CITY LAND BANK","1",2015-08-04,"Blighted",0.249516441005803,0.397731430662276,0.228218465539662,0.189627228525122
"4976","22022913.","02/10/2010",75000,"TAXABLE","0",2014-05-29,"Blighted",0.254352030947776,0.533662641785584,0.666449934980494,0.432739059967585
"4977","22014620.","02/01/1989",2500,"TAXABLE","0",2013-10-08,"Blighted",0.41972920696325,0.236004390779363,0.190507152145644,0.236628849270664
"4978","14011049.","",0,"COUNTY OWNED","1",2015-07-29,"Blighted",0.543520309477756,0.57446030003659,0.487646293888166,0.416531604538088
"4979","20016427.","10/09/2012",56000,"TAXABLE","1",2012-12-13,"Blighted",0.527079303675048,0.264544456641054,0.103381014304291,0.0729335494327391
"4980","14000320.","07/01/1986",25000,"TAXABLE","1",2015-03-05,"Blighted",0.259187620889749,0.389132821075741,0.226267880364109,0.270664505672609
"4981","22054771.","03/15/1996",55000,"CITY LAND BANK","0",2014-06-03,"Blighted",0.304642166344294,0.464324917672887,0.275682704811443,0.241491085899514
"4982","13013367.","10/17/2006",19629,"CITY OWNED","1",2011-11-22,"Blighted",0.299806576402321,0.40834248079034,0.2074122236671,0.184764991896272
"4983","22054479.","",0,"CITY LAND BANK","1",2015-11-09,"Blighted",0.27852998065764,0.449871935601903,0.515604681404421,0.419773095623987
"4984","21053097.","10/15/2003",95000,"CITY LAND BANK","1",2016-02-02,"Blighted",0.648936170212766,0.255396999634102,0.458387516254876,0.338735818476499
"4985","20003062.","05/24/2002",35500,"CITY LAND BANK","0",2012-11-06,"Blighted",0.467117988394584,0.338638858397366,0.225617685305592,0.179902755267423
"4986","19000444.","04/15/2014",3380,"TAXABLE","0",2014-08-11,"Blighted",0.437137330754352,0.35876326381266,0.215214564369311,0.20259319286872
"4987","16016654.","11/21/2012",12614,"TAXABLE","0",2013-02-14,"Blighted",0.188588007736944,0.298207098426637,0.178803641092328,0.163695299837925
"4988","14000166.","10/21/2015",13022,"STATE LAND BANK","0",2014-03-03,"Blighted",0.187620889748549,0.349432857665569,0.199609882964889,0.230145867098865
"4989","20008266.","05/26/2010",1000,"TAXABLE","1",2010-12-20,"Blighted",0.482591876208897,0.379070618368094,0.212613784135241,0.166936790923825
"4990","21006727.","05/01/1983",22000,"COUNTY OWNED","0",2012-01-11,"Blighted",0.757253384912959,0.281009879253568,0.494148244473342,0.346839546191248
"4991","22122975.","08/26/2003",92000,"CITY LAND BANK","1",2015-06-02,"Blighted",0.149903288201161,0.143432125869008,0.0695708712613784,0.118314424635332
"4992","21038947.","12/22/2006",4000,"CITY LAND BANK","0",2014-03-10,"Blighted",0.509671179883946,0.363702890596414,0.293888166449935,0.256077795786062
"4993","21071209.","03/18/2008",126000,"CITY LAND BANK","1",2016-02-01,"Blighted",0.54642166344294,0.162092938163191,0.369960988296489,0.259319286871961
"4994","21059163.001","05/01/1997",50000,"CITY LAND BANK","1",2015-10-08,"Blighted",0.250483558994197,0.155872667398463,0.18075422626788,0.13614262560778
"4995","13019833.","10/25/2006",78000,"CITY LAND BANK","1",2015-08-21,"Blighted",0.363636363636364,0.468532747896085,0.226267880364109,0.238249594813614
"4996","20016289.","10/03/2012",59250,"TAXABLE","0",2012-11-15,"Blighted",0.565764023210832,0.26527625320161,0.107932379713914,0.0810372771474878
"4997","22084182.","07/01/2000",87500,"COUNTY OWNED","0",2010-10-27,"Blighted",0.515473887814313,0.34156604463959,0.224967490247074,0.256077795786062
"4998","10000770.","04/01/1992",5500,"COUNTY OWNED","1",2014-04-28,"Blighted",0.361702127659574,0.566044639590194,0.411573472041612,0.419773095623987
"4999","13018411.","06/01/2010",500,"CITY LAND BANK","1",2015-02-04,"Blighted",0.2678916827853,0.389132821075741,0.220416124837451,0.20097244732577
"5000","22121261.","05/01/1991",13242,"CITY LAND BANK","0",2011-03-10,"Blighted",0.299806576402321,0.172521039151116,0.120286085825748,0.163695299837925
"5001","19003826-8","08/28/2003",2000,"CITY OWNED","0",2014-05-22,"Blighted",0.467117988394584,0.41218441273326,0.314694408322497,0.239870340356564
"5002","20016407.","06/13/2013",33750,"TAXABLE","1",2013-09-24,"Blighted",0.567698259187621,0.271679473106476,0.141092327698309,0.0858995137763371
"5003","22080109.","01/01/1981",16901,"CITY LAND BANK","1",2015-09-25,"Blighted",0.264990328820116,0.320160995243322,0.28998699609883,0.215559157212318
"5004","21029965.","01/14/2010",5001,"COUNTY OWNED","1",2013-01-16,"Blighted",0.820116054158607,0.287230150018295,0.325747724317295,0.20097244732577
"5005","22003704-5","03/17/2000",57449,"CITY LAND BANK","1",2015-07-27,"Blighted",0.51063829787234,0.424990852542993,0.370611183355006,0.306320907617504
"5006","16042573.","10/01/2000",17600,"COUNTY OWNED","1",2011-06-15,"Blighted",0.313346228239845,0.566959385290889,0.613133940182055,0.440842787682334
"5007","21021545.","03/14/2007",50000,"CITY LAND BANK","0",2012-10-24,"Blighted",0.761121856866538,0.219356019026711,0.393368010403121,0.228525121555916
"5008","20016218.","05/29/2013",58625,"TAXABLE","0",2013-09-10,"Blighted",0.562862669245648,0.261800219538968,0.102730819245774,0.0777957860615883
"5009","15010396-7","",0,"CITY LAND BANK","0",2012-10-19,"Blighted",0.733075435203095,0.45792169776802,0.225617685305592,0.311183144246353
"5010","21068751.","02/22/2012",500,"CITY LAND BANK","1",2015-08-28,"Blighted",0.63926499032882,0.182583241858763,0.401170351105332,0.280388978930308
"5011","16034324.","09/24/2004",10000,"COUNTY OWNED","0",2014-05-07,"Blighted",0.362669245647969,0.584156604463959,0.620286085825748,0.426256077795786
"5012","22067844.","04/24/2013",1900,"TAXABLE","1",2015-10-30,"Blighted",0.508704061895551,0.417124039517014,0.384915474642393,0.3322528363047
"5013","17012841.","",0,"CITY LAND BANK","1",2012-10-06,"Blighted",0.795938104448743,0.446395901939261,0.227568270481144,0.262560777957861
"5014","18010659.","12/27/2004",90500,"TAXABLE","1",2015-05-26,"Blighted",0.646034816247582,0.459568240029272,0.365409622886866,0.273905996758509
"5015","22109280.","12/23/2010",4500,"CITY LAND BANK","1",2015-09-25,"Blighted",0.31431334622824,0.247164288327845,0.200910273081925,0.212317666126418
"5016","19006832.","12/31/2003",10000,"CITY LAND BANK","1",2015-05-27,"Blighted",0.707930367504836,0.394621295279912,0.265279583875163,0.239870340356564
"5017","21054348.","06/01/1970",17350,"CITY LAND BANK","1",2015-07-10,"Blighted",0.152804642166344,0.151115989754848,0.0676202860858258,0.0794165316045381
"5018","18009603.","02/01/1991",15500,"TAXABLE","1",2012-07-27,"Blighted",0.471953578336557,0.313940724478595,0.224317295188557,0.183144246353323
"5019","16033675.","04/06/2012",26129,"TAXABLE","1",2012-09-20,"Blighted",0.413926499032882,0.591108671789243,0.647594278283485,0.423014586709887
"5020","20015877.","11/20/2012",57625,"TAXABLE","0",2013-01-16,"Blighted",0.595744680851064,0.256494694474936,0.0981794538361508,0.0745542949756888
"5021","13012083.","08/01/1999",41500,"CITY LAND BANK","1",2015-08-20,"Blighted",0.323984526112186,0.480607391145262,0.28998699609883,0.231766612641815
"5022","16025742.","12/01/1999",769,"CITY LAND BANK","1",2015-07-31,"Blighted",0.0638297872340425,0.465971459934138,0.349804941482445,0.220421393841167
"5023","21077766.","08/01/1996",12000,"CITY LAND BANK","1",2013-03-07,"Blighted",0.112185686653772,0.0881814855470179,0.223016905071521,0.158833063209076
"5024","22036382.","05/01/1978",1500,"CITY LAND BANK","1",2015-07-06,"Blighted",0.372340425531915,0.508232711306257,0.579323797139142,0.384116693679092
"5025","19008791.","11/06/2013",500,"TAXABLE","0",2013-12-20,"Blighted",0.391682785299807,0.363519941456275,0.185305591677503,0.188006482982172
"5026","22008806-10","11/01/1997",102500,"TAXABLE","1",2010-06-29,"Blighted",0.339458413926499,0.401573362605196,0.466189856957087,0.351701782820097
"5027","21015973.","09/01/1998",45693,"CITY LAND BANK","0",2014-05-22,"Blighted",0.905222437137331,0.254482253933407,0.446033810143043,0.290113452188006
"5028","22093185.","06/05/2006",105000,"TAXABLE","1",2014-06-02,"Blighted",0.387814313346228,0.307354555433589,0.315344603381014,0.256077795786062
"5029","22053435.","11/24/2009",16000,"CITY LAND BANK","1",2015-09-02,"Blighted",0.316247582205029,0.4732894255397,0.294538361508453,0.260940032414911
"5030","20015408.","03/26/2012",55500,"TAXABLE","0",2012-06-15,"Blighted",0.53384912959381,0.234540797658251,0.0825747724317295,0.0632090761750405
"5031","22109602.","06/22/2006",75000,"CITY LAND BANK","1",2015-06-02,"Blighted",0.536750483558994,0.254482253933407,0.269180754226268,0.303079416531605
"5032","17001534.","",0,"TAXABLE","1",2012-08-13,"Blighted",0.376208897485493,0.457372850347603,0.280884265279584,0.273905996758509
"5033","22042906.","",0,"DETROIT HOUSING COMM","0",2014-04-23,"Blighted",0.343326885880077,0.490120746432492,0.556566970091027,0.393841166936791
"5034","16038683.","12/01/1989",3050,"CITY LAND BANK","1",2015-07-06,"Blighted",0.441972920696325,0.581778265642152,0.586475942782835,0.40194489465154
"5035","22117090.","02/02/2009",2099,"COUNTY OWNED","0",2010-12-07,"Blighted",0.321083172147002,0.198865715331138,0.134590377113134,0.192868719611021
"5036","22121407-8","12/16/2013",0,"STATE LAND BANK","0",2013-02-25,"Blighted",0.293036750483559,0.171423344310282,0.118985695708713,0.162074554294976
"5037","22099926.","02/18/2005",72000,"TAXABLE","0",2014-01-13,"Blighted",0.484526112185687,0.302414928649835,0.234720416124837,0.307941653160454
"5038","18002370.","06/30/2014",13000,"TAXABLE","1",2015-02-03,"Blighted",0.538684719535783,0.49615806805708,0.355006501950585,0.26580226904376
"5039","20004983.","",0,"CITY LAND BANK","1",2012-11-29,"Blighted",0.530947775628627,0.351994145627516,0.242522756827048,0.196110210696921
"5040","22064143.","01/01/2003",8000,"COUNTY OWNED","1",2014-06-11,"Blighted",0.183752417794971,0.367544822539334,0.306892067620286,0.256077795786062
"5041","18002002.","09/01/2004",65000,"TAXABLE","1",2015-02-20,"Blighted",0.626692456479691,0.467983900475668,0.336150845253576,0.260940032414911
"5042","20004254.","11/11/2014",2700,"TAXABLE","0",2013-10-15,"Blighted",0.606382978723404,0.36260519575558,0.215214564369311,0.168557536466775
"5043","22074657.","04/30/2009",4050,"CITY LAND BANK","1",2012-12-17,"Blighted",0.493230174081238,0.36443468715697,0.218465539661899,0.184764991896272
"5044","20016304.","11/30/2012",34950,"TAXABLE","0",2013-01-16,"Blighted",0.604448742746615,0.272594218807172,0.122886866059818,0.0842787682333874
"5045","22072536.","01/01/1978",14500,"CITY LAND BANK","1",2015-06-05,"Blighted",0.206963249516441,0.344310281741676,0.305591677503251,0.238249594813614
"5046","15010261.","12/01/1986",28000,"CITY LAND BANK","1",2011-01-28,"Blighted",0.51063829787234,0.489754848152214,0.256176853055917,0.270664505672609
"5047","13012092.","06/01/1991",10000,"CITY LAND BANK","1",2015-08-20,"Blighted",0.321083172147002,0.482070984266374,0.295838751625488,0.236628849270664
"5048","16033021.","",0,"CITY LAND BANK","1",2015-05-30,"Blighted",0.086073500967118,0.483900475667764,0.399869960988296,0.247974068071313
"5049","18010880.","",0,"CITY LAND BANK","1",2015-08-11,"Blighted",0.550290135396518,0.530369557263081,0.421976592977893,0.286871961102107
"5050","20011224.002","11/14/2005",10500,"CITY LAND BANK","1",2015-06-01,"Blighted",0.209864603481625,0.0861690450054885,0.0195058517555267,0.0145867098865478
"5051","21064695.","02/15/2015",10100,"TAXABLE","1",2012-08-13,"Blighted",0.735009671179884,0.213135748261983,0.440182054616385,0.329011345218801
"5052","16010368.","03/21/2013",100,"TAXABLE","0",2012-11-29,"Blighted",0.29110251450677,0.363702890596414,0.249674902470741,0.256077795786062
"5053","21018920.","02/20/2009",500,"CITY LAND BANK","1",2016-02-02,"Blighted",0.736943907156673,0.212221002561288,0.415474642392718,0.260940032414911
"5054","22054865.029L","11/01/1999",550000,"CITY OWNED","1",2013-03-04,"Blighted",0.403288201160542,0.462312477131357,0.371911573472042,0.307941653160454
"5055","20004296.","12/01/2014",1100,"TAXABLE","0",2011-09-21,"Blighted",0.587040618955513,0.36827661909989,0.227568270481144,0.181523500810373
"5056","13014397.","07/23/2003",30000,"CITY LAND BANK","1",2015-11-09,"Blighted",0.220502901353965,0.369923161361142,0.197009102730819,0.175040518638574
"5057","22041662.","04/01/1999",15000,"CITY LAND BANK","1",2015-07-27,"Blighted",0.322050290135397,0.502561287961947,0.34850455136541,0.294975688816856
"5058","22020426.","01/01/1991",15000,"TAXABLE","1",2011-05-10,"Blighted",0.332688588007737,0.549945115257958,0.637191157347204,0.458670988654781
"5059","22103938.","09/01/1984",7991,"FEDERAL","0",2014-04-02,"Blighted",0.551257253384913,0.273143066227589,0.338751625487646,0.317666126418152
"5060","19005204.","",0,"TAXABLE","0",2015-10-06,"Blighted",0.534816247582205,0.402488108305891,0.295838751625488,0.244732576985413
"5061","21012189.","",0,"CITY OWNED","1",2011-02-22,"Blighted",0.505802707930368,0.37980241492865,0.404421326397919,0.272285251215559
"5062","16032354.","11/01/1994",12000,"CITY LAND BANK","1",2011-03-09,"Blighted",0.376208897485493,0.587449688986462,0.615084525357607,0.424635332252836
"5063","13021562.","08/01/2000",30000,"CITY LAND BANK","1",2015-08-04,"Blighted",0.269825918762089,0.411086717892426,0.199609882964889,0.20259319286872
"5064","15010308.","12/01/1989",120000,"CITY OWNED","1",2013-07-03,"Blighted",0.640232108317215,0.476216611781925,0.225617685305592,0.273905996758509
"5065","22067659.","07/14/2011",500,"CITY LAND BANK","1",2012-12-06,"Blighted",0.354932301740812,0.41602634467618,0.462938881664499,0.371150729335494
"5066","17015729.","08/01/1972",23500,"CITY LAND BANK","1",2015-08-13,"Blighted",0.352030947775629,0.352177094767655,0.269830949284785,0.163695299837925
"5067","22007091.","11/16/2009",500,"TAXABLE","1",2015-08-27,"Blighted",0.285299806576402,0.455360409806074,0.524707412223667,0.408427876823339
"5068","22042670.","09/09/2009",3500,"CITY LAND BANK","1",2015-06-05,"Blighted",0.321083172147002,0.500548847420417,0.34850455136541,0.296596434359805
"5069","22102110-1","11/29/2010",1000,"CITY LAND BANK","1",2015-08-07,"Blighted",0.427466150870406,0.29765825100622,0.200910273081925,0.277147487844408
"5070","22092861.","07/18/2007",33900,"CITY LAND BANK","1",2015-07-30,"Blighted",0.608317214700193,0.331137943651665,0.263979193758127,0.312803889789303
"5071","21059646.","11/07/2013",600,"TAXABLE","1",2015-12-08,"Blighted",0.534816247582205,0.193011342846689,0.331599479843953,0.26904376012966
"5072","20013677.","08/21/2009",71945,"WATER DEPARTMENT","0",2010-08-31,"Blighted",0.567698259187621,0.225027442371021,0.0825747724317295,0.0551053484602917
"5073","22100959.","07/29/2009",8000,"COUNTY OWNED","1",2012-11-14,"Blighted",0.445841392649903,0.302963776070252,0.185305591677503,0.247974068071313
"5074","21010200.","07/17/2008",73514,"CITY LAND BANK","0",2012-10-22,"Blighted",0.887814313346228,0.269849981705086,0.471391417425228,0.316045380875203
"5075","20016045.","11/12/2012",17500,"TAXABLE","0",2013-01-28,"Blighted",0.532882011605416,0.250640321990487,0.08777633289987,0.0648298217179903
"5076","13007027.","08/01/1981",14000,"CITY LAND BANK","1",2015-08-03,"Blighted",0.32495164410058,0.489388949871936,0.275032509752926,0.270664505672609
"5077","22121054.","09/01/1998",30000,"CITY LAND BANK","1",2014-04-02,"Blighted",0.310444874274661,0.174167581412367,0.122886866059818,0.170178282009724
"5078","14001275.","03/11/1989",5000,"TAXABLE","1",2012-08-03,"Blighted",0.484526112185687,0.561287961946579,0.47594278283485,0.424635332252836
"5079","21011496.","10/10/2010",100,"CITY LAND BANK","1",2015-10-30,"Blighted",0.625725338491296,0.36443468715697,0.420676202860858,0.294975688816856
"5080","22027243.","11/07/2013",500,"TAXABLE","1",2010-08-31,"Blighted",0.228239845261122,0.500182949140139,0.661248374512354,0.406807131280389
"5081","21020152.","",0,"CITY LAND BANK","1",2015-07-08,"Blighted",0.358800773694391,0.413830954994512,0.333550065019506,0.225283630470016
"5082","17014396.","04/09/2008",10500,"TAXABLE","1",2015-12-08,"Blighted",0.52321083172147,0.371020856201976,0.285435630689207,0.168557536466775
"5083","16036513.","05/03/2007",1000,"CITY LAND BANK","1",2014-10-17,"Blighted",0.262088974854932,0.56860592755214,0.655396618985696,0.432739059967585
"5084","15009519.","06/21/2004",61000,"CITY LAND BANK","1",2015-07-10,"Blighted",0.344294003868472,0.494145627515551,0.258777633289987,0.244732576985413
"5085","22065472.","05/02/2006",70000,"STATE LAND BANK","1",2010-06-30,"Blighted",0.225338491295938,0.392242956458105,0.383615084525358,0.306320907617504
"5086","12000703.","07/31/2002",64900,"TAXABLE","0",2015-07-06,"Blighted",0.39458413926499,0.544273691913648,0.43628088426528,0.413290113452188
"5087","21003323.","04/07/2011",80000,"CITY LAND BANK","1",2013-03-04,"Blighted",0.421663442940039,0.334979875594585,0.394668400520156,0.301458670988655
"5088","22062541.","07/01/1982",6500,"TAXABLE","1",2012-07-27,"Blighted",0.498065764023211,0.434138309549945,0.395968790637191,0.33387358184765
"5089","17003983.","11/14/2008",136500,"CITY OWNED","0",2010-08-25,"Blighted",0.236943907156673,0.436699597511892,0.322496749024707,0.254457050243112
"5090","13017525.","02/03/2008",1000,"TAXABLE","1",2012-11-29,"Blighted",0.363636363636364,0.42169776802049,0.215864759427828,0.205834683954619
"5091","22021710.","09/01/1999",20500,"CITY LAND BANK","1",2014-12-04,"Blighted",0.308510638297872,0.542810098792536,0.626788036410923,0.455429497568882
"5092","15010009.001","02/20/2009",6000,"TAXABLE","0",2012-10-12,"Blighted",0.633462282398453,0.442553969996341,0.205461638491547,0.277147487844408
"5093","21032449.","02/23/2007",29750,"CITY LAND BANK","0",2011-01-27,"Blighted",0.794970986460348,0.366813025978778,0.358907672301691,0.223662884927066
"5094","16003759.","12/22/2005",70000,"CITY LAND BANK","1",2014-12-18,"Blighted",0.346228239845261,0.607939992682034,0.478543563068921,0.359805510534846
"5095","17010630.","06/02/2003",62000,"CITY LAND BANK","1",2016-02-02,"Blighted",0.618955512572534,0.413648005854373,0.182704811443433,0.231766612641815
"5096","22044885.","08/27/2010",3000,"TAXABLE","1",2012-02-21,"Blighted",0.266924564796905,0.481339187705818,0.570871261378413,0.418152350081037
"5097","21042220.","09/23/2005",33750,"TAXABLE","1",2011-02-09,"Blighted",0.435203094777563,0.349798755945847,0.342002600780234,0.278768233387358
"5098","17012820.","03/23/2007",4900,"CITY LAND BANK","1",2013-12-11,"Blighted",0.784332688588008,0.444017563117453,0.228868660598179,0.273905996758509
"5099","22071491.","02/18/2008",26000,"CITY LAND BANK","0",2014-03-04,"Blighted",0.189555125725339,0.348518111964874,0.304291287386216,0.241491085899514
"5100","22106319.019","11/13/2013",500,"TAXABLE","1",2014-11-05,"Blighted",0.386847195357834,0.271679473106476,0.273732119635891,0.356564019448947
"5101","18009733.006L","11/04/2010",3500,"TAXABLE","1",2015-11-02,"Blighted",0.641199226305609,0.455909257226491,0.314694408322497,0.251215559157212
"5102","12009220.","",0,"CITY LAND BANK","1",2015-11-09,"Blighted",0.342359767891683,0.451701427003293,0.31924577373212,0.343598055105348
"5103","22009022-7","01/11/2006",43000,"CITY LAND BANK","1",2015-07-07,"Blighted",0.525145067698259,0.285034760336626,0.326397919375813,0.345218800648298
"5104","13006801.","",0,"CITY LAND BANK","1",2015-11-09,"Blighted",0.302707930367505,0.493596780095134,0.320546163849155,0.256077795786062
"5105","16001436.","03/22/2011",82724,"TAXABLE","0",2013-06-10,"Blighted",0.55899419729207,0.440724478594951,0.342652795838752,0.301458670988655
"5106","22014369.","03/14/2008",1000,"TAXABLE","1",2012-05-14,"Blighted",0.469052224371373,0.233077204537139,0.183355006501951,0.238249594813614
"5107","22076193.","09/18/2009",70631,"COUNTY OWNED","0",2012-05-23,"Blighted",0.668278529980658,0.399195023783388,0.277633289986996,0.249594813614263
"5108","22107652.","",0,"CITY LAND BANK","1",2014-04-02,"Blighted",0.558027079303675,0.26344676180022,0.323146944083225,0.299837925445705
"5109","22058590.","02/16/2005",7000,"CITY LAND BANK","1",2015-05-30,"Blighted",0.257253384912959,0.432125869008416,0.500650195058518,0.39870340356564
"5110","11001661.","",0,"CITY LAND BANK","1",2013-03-14,"Blighted",0.285299806576402,0.51518477863154,0.255526657997399,0.364667747163695
"5111","21023871.","09/01/1998",32000,"CITY LAND BANK","0",2012-10-18,"Blighted",0.600580270793037,0.195206732528357,0.332899869960988,0.207455429497569
"5112","14011498.","",0,"CITY LAND BANK","1",2015-09-30,"Blighted",0.519342359767892,0.585437248444932,0.49479843953186,0.424635332252836
"5113","20001647.","10/01/1998",6000,"COUNTY OWNED","1",2015-04-14,"Blighted",0.660541586073501,0.281924624954263,0.161248374512354,0.0891410048622366
"5114","20016342.","03/11/2013",59750,"TAXABLE","0",2013-06-27,"Blighted",0.539651837524178,0.261983168679107,0.0975292587776333,0.0745542949756888
"5115","16028886.","04/21/2004",110000,"TAXABLE","1",2013-12-09,"Blighted",0.303675048355899,0.576655689718258,0.605981794538362,0.392220421393841
"5116","22109220.003","02/01/1999",36000,"CITY LAND BANK","1",2015-09-25,"Blighted",0.279497098646035,0.243139407244786,0.187256176853056,0.20259319286872
"5117","21018679.","06/13/2014",1,"TAXABLE","1",2012-10-08,"Blighted",0.69825918762089,0.20417124039517,0.414174252275683,0.257698541329011
"5118","22093667.","04/01/1998",48900,"CITY LAND BANK","0",2012-10-06,"Blighted",0.543520309477756,0.330040248810831,0.238621586475943,0.298217179902755
"5119","21014123.","12/02/2010",121081,"TAXABLE","0",2013-01-15,"Blighted",0.524177949709865,0.386754482253933,0.342002600780234,0.230145867098865
"5120","21025574.","06/21/2006",78316,"CITY LAND BANK","1",2014-12-18,"Blighted",0.428433268858801,0.165203073545554,0.288686605981795,0.181523500810373
"5121","17012404.","03/01/1970",11500,"CITY LAND BANK","1",2015-09-11,"Blighted",0.683752417794971,0.427003293084523,0.199609882964889,0.256077795786062
"5122","20000838.","10/01/2000",5000,"COUNTY OWNED","0",2013-10-02,"Blighted",0.429400386847195,0.2596048298573,0.144343302990897,0.103727714748784
"5123","21033835-6","10/01/1998",37400,"CITY LAND BANK","1",2015-11-09,"Blighted",0.4642166344294,0.295645810464691,0.266579973992198,0.153970826580227
"5124","21018820.","01/24/2003",27751,"CITY LAND BANK","1",2015-07-09,"Blighted",0.94100580270793,0.284120014635931,0.394668400520156,0.246353322528363
"5125","18010872.","02/07/2013",0,"CITY LAND BANK","1",2015-08-20,"Blighted",0.55705996131528,0.536406878887669,0.425227568270481,0.288492706645057
"5126","11001432.","",0,"TAXABLE","1",2013-03-14,"Blighted",0.385880077369439,0.498353457738749,0.225617685305592,0.329011345218801
"5127","18003608-9","09/12/2002",12000,"TAXABLE","1",2015-05-15,"Blighted",0.471953578336557,0.597511891694109,0.43628088426528,0.311183144246353
"5128","22113858.","03/01/1979",16500,"CITY LAND BANK","1",2015-06-02,"Blighted",0.498065764023211,0.229784120014636,0.20221066319896,0.259319286871961
"5129","21010738.","11/01/1971",27000,"CITY OWNED","0",2012-07-31,"Blighted",0.906189555125725,0.292718624222466,0.459687906371912,0.320907617504052
"5130","22011054-5","01/30/2010",77000,"TAXABLE","0",2014-09-29,"Blighted",0.364603481624758,0.186608122941822,0.130689206762029,0.184764991896272
"5131","22056458.","02/18/2015",1,"TAXABLE","1",2014-12-16,"Blighted",0.226305609284333,0.429564581046469,0.483745123537061,0.393841166936791
"5132","12008353.","",0,"CITY LAND BANK","1",2015-11-09,"Blighted",0.330754352030948,0.476399560922064,0.343953185955787,0.358184764991896
"5133","22078471.","01/26/2006",73747,"CITY LAND BANK","1",2015-07-30,"Blighted",0.664410058027079,0.390962312477131,0.281534460338101,0.26904376012966
"5134","20007661.","11/27/2012",20000,"TAXABLE","0",2010-06-22,"Blighted",0.491295938104449,0.379436516648372,0.228218465539662,0.179902755267423
"5135","18016797.","07/01/1989",11466,"CITY LAND BANK","1",2015-05-22,"Blighted",0.435203094777563,0.576838638858397,0.564369310793238,0.395461912479741
"5136","19006395.","",0,"TAXABLE","1",2015-08-21,"Blighted",0.67504835589942,0.39699963410172,0.283485045513654,0.246353322528363
"5137","16027159.","04/06/2005",1200,"CITY LAND BANK","1",2015-05-22,"Blighted",0.398452611218569,0.606110501280644,0.612483745123537,0.39870340356564
"5138","20016277.","12/18/2012",58250,"TAXABLE","0",2013-03-18,"Blighted",0.553191489361702,0.261617270398829,0.100130039011704,0.0794165316045381
"5139","20014324.","",0,"TAXABLE","0",2012-01-27,"Blighted",0.547388781431335,0.219173069886572,0.0799739921976593,0.053484602917342
"5140","20014748.","03/10/2012",2890,"COUNTY OWNED","0",2012-06-27,"Blighted",0.441972920696325,0.11635565312843,0.0364109232769831,0.0324149108589951
"5141","22041652.","07/01/1979",14950,"CITY LAND BANK","0",2012-12-15,"Blighted",0.322050290135397,0.503476033662642,0.343953185955787,0.290113452188006
"5142","17008325.","03/24/2004",5600,"CITY LAND BANK","1",2015-11-09,"Blighted",0.757253384912959,0.433406512989389,0.230169050715215,0.241491085899514
"5143","21068765.","05/26/2004",110000,"CITY LAND BANK","0",2012-12-14,"Blighted",0.617021276595745,0.178192462495426,0.387516254876463,0.275526742301459
